"employee_id","absence_date","absence_type","absence_hours","paid_unpaid","department","manager"
"BLD-101356","2025-09-23","Sick","8","Paid","Finance","Fatima Youssef"
"BLD-101356","2024-08-04","Unplanned","8","Paid","Finance","Fatima Youssef"
"BLD-101357","2023-05-08","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2023-05-21","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2024-04-17","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-07-10","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2023-01-17","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-12-11","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2023-03-06","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2024-05-20","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2024-05-05","Unplanned","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2024-05-18","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-12-20","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-08-17","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-06-23","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-04-25","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-08-17","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-11-01","Sick","8","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2023-10-17","Late","3","Unpaid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2024-03-01","Late","3","Paid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-12-15","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101357","2025-03-15","Late","3","Unpaid","Quality Assurance & Food Safety","Kumar Mansour"
"BLD-101358","2024-12-12","Unplanned","8","Unpaid","IT & Digital","Deepak Gurung"
"BLD-101359","2025-07-02","Late","3","Unpaid","R&D","Hind Khan"
"BLD-101359","2025-07-27","Sick","8","Paid","R&D","Hind Khan"
"BLD-101359","2025-08-02","Late","2","Paid","R&D","Hind Khan"
"BLD-101359","2025-03-04","Late","3","Paid","R&D","Hind Khan"
"BLD-101360","2025-07-12","Sick","8","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101361","2024-03-31","Late","3","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2024-06-27","Late","3","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2025-11-14","Late","1","Paid","Production","Kavita Chowdhury"
"BLD-101361","2024-12-25","Sick","8","Paid","Production","Kavita Chowdhury"
"BLD-101361","2025-01-03","Sick","8","Paid","Production","Kavita Chowdhury"
"BLD-101361","2024-11-16","Sick","8","Paid","Production","Kavita Chowdhury"
"BLD-101361","2025-01-05","Late","1","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2024-10-02","Unplanned","8","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2025-09-27","Unplanned","8","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2025-09-30","Sick","8","Paid","Production","Kavita Chowdhury"
"BLD-101361","2024-12-03","Unplanned","8","Unpaid","Production","Kavita Chowdhury"
"BLD-101361","2023-12-14","Sick","8","Paid","Production","Kavita Chowdhury"
"BLD-101362","2025-03-29","Sick","8","Paid","Finance","Santosh Reyes"
"BLD-101363","2024-12-04","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-07-10","Unplanned","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2024-12-06","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2024-12-22","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-05-27","Late","2","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-03-21","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-11-29","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-02-02","Unplanned","8","Unpaid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2025-05-08","Sick","8","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2024-08-18","Unplanned","8","Unpaid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101363","2024-12-25","Late","2","Paid","Corporate & Executive Office","Deepak Abdullah"
"BLD-101365","2025-10-31","Unplanned","8","Unpaid","Marketing","Dina Farouk"
"BLD-101365","2025-06-30","Late","2","Paid","Marketing","Dina Farouk"
"BLD-101365","2025-10-17","Unplanned","8","Paid","Marketing","Dina Farouk"
"BLD-101365","2025-07-03","Sick","8","Paid","Marketing","Dina Farouk"
"BLD-101365","2025-04-01","Sick","8","Paid","Marketing","Dina Farouk"
"BLD-101365","2025-10-11","Sick","8","Paid","Marketing","Dina Farouk"
"BLD-101367","2025-06-07","Unplanned","8","Unpaid","Finance","Mohamed Al-Sayed"
"BLD-101367","2025-12-16","Sick","8","Paid","Finance","Mohamed Al-Sayed"
"BLD-101368","2025-08-12","Unplanned","8","Paid","Marketing","Dina Farouk"
"BLD-101368","2025-10-02","Late","3","Unpaid","Marketing","Dina Farouk"
"BLD-101368","2025-08-12","Sick","8","Paid","Marketing","Dina Farouk"
"BLD-101368","2025-07-11","Late","2","Unpaid","Marketing","Dina Farouk"
"BLD-101369","2024-06-30","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-07-04","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2025-06-06","Sick","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2024-04-10","Sick","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-07-24","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-10-06","Late","3","Unpaid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-08-06","Unplanned","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2025-12-12","Other","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2025-04-13","Unplanned","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2025-02-19","Sick","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-11-30","Sick","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2023-06-20","Sick","8","Paid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101369","2025-04-11","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Anil Khan"
"BLD-101370","2024-08-29","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-101370","2024-12-12","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-101370","2024-12-07","Late","3","Unpaid","R&D","Manoj Fernandes"
"BLD-101370","2023-04-24","Unplanned","8","Paid","R&D","Manoj Fernandes"
"BLD-101370","2024-09-08","Late","1","Unpaid","R&D","Manoj Fernandes"
"BLD-101370","2023-08-28","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-101371","2023-09-28","Unplanned","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2023-09-14","Late","3","Unpaid","Marketing","Huda Abdullah"
"BLD-101371","2023-07-17","Sick","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2024-07-24","Sick","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2025-08-24","Unplanned","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2023-07-14","Sick","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2025-06-15","Unplanned","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2024-07-28","Sick","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2024-04-01","Unplanned","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2025-07-16","Sick","8","Paid","Marketing","Huda Abdullah"
"BLD-101371","2025-12-25","Unplanned","8","Paid","Marketing","Huda Abdullah"
"BLD-101372","2025-11-23","Other","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-07-22","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-08-11","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-08-10","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-12-18","Late","3","Unpaid","Procurement","Bikram Youssef"
"BLD-101372","2025-10-17","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-12-12","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-09-09","Sick","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-01-21","Unplanned","8","Paid","Procurement","Bikram Youssef"
"BLD-101372","2025-10-17","Unplanned","8","Unpaid","Procurement","Bikram Youssef"
"BLD-101373","2025-09-20","Unplanned","8","Paid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-11-23","Unplanned","8","Paid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-07-26","Unplanned","8","Unpaid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-07-13","Late","2","Unpaid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-08-16","Sick","8","Paid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-11-15","Late","3","Unpaid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101373","2025-07-16","Sick","8","Paid","Sales & Distribution","Ramesh El-Sayed"
"BLD-101374","2025-09-25","Late","3","Unpaid","Supply Chain & Logistics","Rakesh Cruz"
"BLD-101375","2025-03-30","Sick","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2025-12-10","Late","2","Paid","Finance","Santosh Fernandes"
"BLD-101375","2025-06-20","Sick","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2024-06-23","Late","3","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2025-11-17","Other","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2025-08-28","Unplanned","8","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2024-12-25","Late","1","Paid","Finance","Santosh Fernandes"
"BLD-101375","2025-09-18","Unplanned","8","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2025-04-17","Unplanned","8","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2024-08-19","Late","1","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2025-07-26","Late","2","Unpaid","Finance","Santosh Fernandes"
"BLD-101375","2023-11-11","Sick","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2024-04-01","Unplanned","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2024-10-14","Sick","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2024-05-27","Sick","8","Paid","Finance","Santosh Fernandes"
"BLD-101375","2024-03-22","Unplanned","8","Unpaid","Finance","Santosh Fernandes"
"BLD-101376","2025-07-24","Late","2","Paid","Procurement","Bikram Al-Sayed"
"BLD-101376","2025-08-20","Unplanned","8","Paid","Procurement","Bikram Al-Sayed"
"BLD-101376","2025-08-21","Unplanned","8","Paid","Procurement","Bikram Al-Sayed"
"BLD-101377","2024-05-07","Sick","8","Paid","Supply Chain & Logistics","Suresh Reyes"
"BLD-101377","2023-10-14","Sick","8","Paid","Supply Chain & Logistics","Suresh Reyes"
"BLD-101379","2025-11-10","Unplanned","8","Unpaid","Supply Chain & Logistics","Rina Hassan"
"BLD-101379","2025-03-04","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-101379","2025-12-03","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-101379","2024-06-22","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-101379","2024-08-01","Sick","8","Paid","Supply Chain & Logistics","Rina Hassan"
"BLD-101380","2024-03-18","Late","2","Unpaid","Production","Bishnu Mansour"
"BLD-101380","2024-10-05","Unplanned","8","Unpaid","Production","Bishnu Mansour"
"BLD-101380","2024-04-11","Sick","8","Paid","Production","Bishnu Mansour"
"BLD-101380","2024-06-21","Sick","8","Paid","Production","Bishnu Mansour"
"BLD-101380","2024-03-19","Other","8","Unpaid","Production","Bishnu Mansour"
"BLD-101380","2024-01-09","Unplanned","8","Unpaid","Production","Bishnu Mansour"
"BLD-101380","2023-12-18","Sick","8","Paid","Production","Bishnu Mansour"
"BLD-101380","2024-03-05","Unplanned","8","Paid","Production","Bishnu Mansour"
"BLD-101380","2024-11-17","Other","8","Paid","Production","Bishnu Mansour"
"BLD-101380","2024-11-08","Sick","8","Paid","Production","Bishnu Mansour"
"BLD-101381","2025-08-11","Sick","8","Paid","Procurement","Rakesh Fernandes"
"BLD-101382","2025-04-04","Late","1","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101382","2024-03-27","Unplanned","8","Unpaid","IT & Digital","Ahmed Al-Sayed"
"BLD-101382","2025-09-16","Sick","8","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101382","2024-02-08","Sick","8","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101382","2025-12-04","Sick","8","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101382","2025-08-13","Sick","8","Paid","IT & Digital","Ahmed Al-Sayed"
"BLD-101383","2025-12-07","Sick","8","Paid","IT & Digital","Jose Chowdhury"
"BLD-101383","2025-10-10","Sick","8","Paid","IT & Digital","Jose Chowdhury"
"BLD-101384","2025-12-07","Sick","8","Paid","Marketing","Bishnu Sharma"
"BLD-101386","2025-09-17","Unplanned","8","Paid","Procurement","Mohamed Chowdhury"
"BLD-101387","2025-08-30","Sick","8","Paid","Production","Deepak Mahmoud"
"BLD-101388","2025-09-16","Unplanned","8","Paid","Sales & Distribution","Kumar El-Sayed"
"BLD-101388","2025-09-09","Sick","8","Paid","Sales & Distribution","Kumar El-Sayed"
"BLD-101388","2024-01-19","Sick","8","Paid","Sales & Distribution","Kumar El-Sayed"
"BLD-101388","2024-10-28","Unplanned","8","Paid","Sales & Distribution","Kumar El-Sayed"
"BLD-101388","2025-12-26","Unplanned","8","Unpaid","Sales & Distribution","Kumar El-Sayed"
"BLD-101388","2025-11-28","Sick","8","Paid","Sales & Distribution","Kumar El-Sayed"
"BLD-101389","2025-08-13","Late","2","Unpaid","Procurement","Faisal Iqbal"
"BLD-101389","2025-04-09","Sick","8","Paid","Procurement","Faisal Iqbal"
"BLD-101389","2025-09-22","Late","3","Paid","Procurement","Faisal Iqbal"
"BLD-101389","2025-07-26","Late","1","Paid","Procurement","Faisal Iqbal"
"BLD-101390","2024-11-11","Sick","8","Paid","Sales & Distribution","Suresh Hassan"
"BLD-101391","2025-01-22","Late","1","Unpaid","Finance","Grace Fernandes"
"BLD-101391","2024-07-29","Unplanned","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2025-09-26","Sick","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2024-08-02","Sick","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2024-12-02","Unplanned","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2024-11-18","Sick","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2025-05-05","Unplanned","8","Unpaid","Finance","Grace Fernandes"
"BLD-101391","2024-09-03","Sick","8","Paid","Finance","Grace Fernandes"
"BLD-101391","2024-03-13","Sick","8","Paid","Finance","Grace Fernandes"
"BLD-101392","2025-06-06","Unplanned","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2024-12-19","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2025-05-24","Unplanned","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2025-02-07","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2025-09-12","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2025-04-02","Unplanned","8","Unpaid","People & Culture","Juan Gurung"
"BLD-101392","2024-12-04","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2024-11-14","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2025-04-16","Late","2","Paid","People & Culture","Juan Gurung"
"BLD-101392","2024-12-05","Sick","8","Paid","People & Culture","Juan Gurung"
"BLD-101392","2024-12-20","Unplanned","8","Paid","People & Culture","Juan Gurung"
"BLD-101393","2025-10-27","Other","8","Paid","Production","Santosh Gurung"
"BLD-101393","2025-10-11","Unplanned","8","Unpaid","Production","Santosh Gurung"
"BLD-101395","2024-12-23","Late","2","Paid","Production","Sameer Cruz"
"BLD-101395","2025-02-04","Sick","8","Paid","Production","Sameer Cruz"
"BLD-101396","2025-05-25","Late","2","Paid","R&D","Kumar Malik"
"BLD-101396","2024-11-13","Unplanned","8","Paid","R&D","Kumar Malik"
"BLD-101396","2024-08-12","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-09-28","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-11-06","Late","3","Unpaid","R&D","Kumar Malik"
"BLD-101396","2025-01-15","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2024-08-18","Late","3","Unpaid","R&D","Kumar Malik"
"BLD-101396","2025-11-10","Unplanned","8","Paid","R&D","Kumar Malik"
"BLD-101396","2024-11-25","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-03-18","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-05-09","Unplanned","8","Unpaid","R&D","Kumar Malik"
"BLD-101396","2024-07-09","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-10-07","Sick","8","Paid","R&D","Kumar Malik"
"BLD-101396","2025-11-02","Unplanned","8","Unpaid","R&D","Kumar Malik"
"BLD-101397","2025-12-14","Sick","8","Paid","R&D","Layla Chowdhury"
"BLD-101397","2025-09-27","Unplanned","8","Paid","R&D","Layla Chowdhury"
"BLD-101397","2025-10-10","Sick","8","Paid","R&D","Layla Chowdhury"
"BLD-101397","2025-07-15","Unplanned","8","Unpaid","R&D","Layla Chowdhury"
"BLD-101397","2025-10-30","Sick","8","Paid","R&D","Layla Chowdhury"
"BLD-101397","2025-05-29","Unplanned","8","Unpaid","R&D","Layla Chowdhury"
"BLD-101397","2025-07-28","Unplanned","8","Unpaid","R&D","Layla Chowdhury"
"BLD-101397","2025-08-04","Sick","8","Paid","R&D","Layla Chowdhury"
"BLD-101398","2025-01-02","Late","3","Unpaid","Finance","Ravi Islam"
"BLD-101398","2025-06-17","Sick","8","Paid","Finance","Ravi Islam"
"BLD-101398","2025-08-29","Sick","8","Paid","Finance","Ravi Islam"
"BLD-101398","2025-04-25","Late","1","Unpaid","Finance","Ravi Islam"
"BLD-101398","2024-12-04","Sick","8","Paid","Finance","Ravi Islam"
"BLD-101398","2025-07-05","Unplanned","8","Unpaid","Finance","Ravi Islam"
"BLD-101399","2024-05-22","Unplanned","8","Unpaid","Sales & Distribution","Hassan Baig"
"BLD-101399","2025-11-26","Late","3","Unpaid","Sales & Distribution","Hassan Baig"
"BLD-101399","2025-02-15","Unplanned","8","Paid","Sales & Distribution","Hassan Baig"
"BLD-101400","2024-11-28","Sick","8","Paid","IT & Digital","Anita Fernandes"
"BLD-101400","2025-03-13","Sick","8","Paid","IT & Digital","Anita Fernandes"
"BLD-101400","2025-03-29","Late","2","Unpaid","IT & Digital","Anita Fernandes"
"BLD-101400","2023-09-06","Sick","8","Paid","IT & Digital","Anita Fernandes"
"BLD-101400","2025-07-04","Sick","8","Paid","IT & Digital","Anita Fernandes"
"BLD-101400","2024-01-05","Unplanned","8","Paid","IT & Digital","Anita Fernandes"
"BLD-101401","2025-05-20","Sick","8","Paid","People & Culture","Prakash Mendoza"
"BLD-101402","2025-12-18","Sick","8","Paid","Procurement","Bikram Al-Kuwari"
"BLD-101402","2025-01-30","Sick","8","Paid","Procurement","Bikram Al-Kuwari"
"BLD-101402","2025-04-05","Unplanned","8","Unpaid","Procurement","Bikram Al-Kuwari"
"BLD-101402","2025-09-21","Unplanned","8","Paid","Procurement","Bikram Al-Kuwari"
"BLD-101402","2025-05-01","Sick","8","Paid","Procurement","Bikram Al-Kuwari"
"BLD-101403","2024-09-26","Unplanned","8","Unpaid","IT & Digital","Manoj Abdullah"
"BLD-101403","2025-04-23","Sick","8","Paid","IT & Digital","Manoj Abdullah"
"BLD-101403","2025-05-30","Other","8","Unpaid","IT & Digital","Manoj Abdullah"
"BLD-101403","2024-09-14","Unplanned","8","Unpaid","IT & Digital","Manoj Abdullah"
"BLD-101403","2024-09-20","Late","2","Unpaid","IT & Digital","Manoj Abdullah"
"BLD-101404","2023-09-08","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-101405","2024-07-25","Sick","8","Paid","Procurement","Yasmin Iqbal"
"BLD-101405","2025-04-23","Sick","8","Paid","Procurement","Yasmin Iqbal"
"BLD-101405","2025-05-26","Sick","8","Paid","Procurement","Yasmin Iqbal"
"BLD-101405","2025-11-22","Sick","8","Paid","Procurement","Yasmin Iqbal"
"BLD-101405","2025-06-19","Unplanned","8","Unpaid","Procurement","Yasmin Iqbal"
"BLD-101405","2024-08-16","Unplanned","8","Unpaid","Procurement","Yasmin Iqbal"
"BLD-101405","2025-04-23","Sick","8","Paid","Procurement","Yasmin Iqbal"
"BLD-101405","2024-11-21","Other","8","Unpaid","Procurement","Yasmin Iqbal"
"BLD-101406","2025-07-18","Sick","8","Paid","Quality Assurance & Food Safety","Rajesh Fernandes"
"BLD-101406","2025-12-23","Unplanned","8","Paid","Quality Assurance & Food Safety","Rajesh Fernandes"
"BLD-101407","2025-11-15","Sick","8","Paid","Sales & Distribution","Bishnu Al-Marri"
"BLD-101407","2025-12-30","Sick","8","Paid","Sales & Distribution","Bishnu Al-Marri"
"BLD-101408","2024-12-19","Late","3","Unpaid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2024-08-05","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2025-08-20","Unplanned","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2025-05-07","Unplanned","8","Unpaid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-09-03","Unplanned","8","Unpaid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2024-07-29","Other","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2025-01-12","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-10-26","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-07-04","Other","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-12-17","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-11-18","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2024-07-26","Other","8","Unpaid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2024-10-10","Sick","8","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101408","2023-05-19","Late","3","Paid","Supply Chain & Logistics","Bishnu Al-Marri"
"BLD-101409","2025-09-01","Unplanned","8","Unpaid","Finance","Krishna Kapoor"
"BLD-101409","2024-05-13","Other","8","Unpaid","Finance","Krishna Kapoor"
"BLD-101409","2025-09-28","Late","1","Unpaid","Finance","Krishna Kapoor"
"BLD-101409","2025-06-10","Unplanned","8","Paid","Finance","Krishna Kapoor"
"BLD-101409","2025-01-25","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-101409","2024-05-19","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-101409","2024-04-17","Unplanned","8","Paid","Finance","Krishna Kapoor"
"BLD-101410","2024-01-20","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-07-01","Late","2","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-12-17","Other","8","Unpaid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-12-08","Late","1","Unpaid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-02-23","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-04-21","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2023-09-16","Late","1","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-05-16","Other","8","Unpaid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2024-07-02","Late","3","Unpaid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101410","2025-06-07","Late","2","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101411","2024-11-16","Sick","8","Paid","Production","Arjun Kapoor"
"BLD-101411","2024-05-24","Sick","8","Paid","Production","Arjun Kapoor"
"BLD-101411","2024-08-17","Unplanned","8","Paid","Production","Arjun Kapoor"
"BLD-101411","2025-10-31","Unplanned","8","Paid","Production","Arjun Kapoor"
"BLD-101411","2024-06-25","Unplanned","8","Paid","Production","Arjun Kapoor"
"BLD-101411","2024-12-06","Late","3","Paid","Production","Arjun Kapoor"
"BLD-101411","2025-11-26","Late","3","Unpaid","Production","Arjun Kapoor"
"BLD-101411","2024-04-13","Unplanned","8","Paid","Production","Arjun Kapoor"
"BLD-101413","2025-09-10","Unplanned","8","Unpaid","Finance","Shobha Thapa"
"BLD-101413","2025-09-16","Sick","8","Paid","Finance","Shobha Thapa"
"BLD-101413","2024-09-21","Sick","8","Paid","Finance","Shobha Thapa"
"BLD-101414","2024-09-29","Sick","8","Paid","People & Culture","Noor Mahmoud"
"BLD-101414","2024-09-12","Late","3","Paid","People & Culture","Noor Mahmoud"
"BLD-101414","2024-12-01","Unplanned","8","Unpaid","People & Culture","Noor Mahmoud"
"BLD-101414","2024-04-26","Other","8","Paid","People & Culture","Noor Mahmoud"
"BLD-101414","2025-03-02","Unplanned","8","Paid","People & Culture","Noor Mahmoud"
"BLD-101414","2025-02-17","Sick","8","Paid","People & Culture","Noor Mahmoud"
"BLD-101415","2025-12-01","Late","3","Unpaid","People & Culture","Prakash Mendoza"
"BLD-101415","2025-09-18","Late","1","Paid","People & Culture","Prakash Mendoza"
"BLD-101416","2025-03-01","Other","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101416","2025-08-09","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101416","2025-03-23","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101416","2025-11-23","Sick","8","Paid","Supply Chain & Logistics","Prakash Kapoor"
"BLD-101417","2024-04-17","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-08-14","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-01-26","Unplanned","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-04-02","Unplanned","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-02-23","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-12-16","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-11-07","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-101417","2025-02-28","Late","1","Unpaid","Quality Assurance & Food Safety","Pooja Mansour"
